Domain Code,Domain,Area Code (ISO3),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","104.260617","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","105.600625","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","105.480624","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","105.420624","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","105.010622","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","105.340624","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","104.540619","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","104.210617","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","103.760614","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","104.060616","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","104.410618","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","105.500624","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","106.48063","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","107.100634","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","107.540637","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","107.640637","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","107.580637","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","108.550643","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","109.310647","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","109.300647","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","109.730649","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","111.240658","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","110.010651","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","112.830668","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","115.120681","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","118.2707","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","119.410707","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","119.440707","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","118.3407","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","119.240706","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","120.270712","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","120.510713","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","120.740715","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","121.56072","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","121.61072","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","123.440731","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","124.740738","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","126.460749","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","126.67075","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","126.800751","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","127.150753","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","127.420754","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","126.130747","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","125.530743","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","124.781014","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","125.724894","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","125.91367","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23014","Food price inflation","7001","January","6121","Value","%","3.434971","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23014","Food price inflation","7002","February","6121","Value","%","4.022556","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23014","Food price inflation","7003","March","6121","Value","%","4.64131","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23014","Food price inflation","7004","April","6121","Value","%","5.092898","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23014","Food price inflation","7005","May","6121","Value","%","5.083809","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23014","Food price inflation","7006","June","6121","Value","%","3.149389","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23014","Food price inflation","7007","July","6121","Value","%","3.143671","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23014","Food price inflation","7008","August","6121","Value","%","3.551058","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23014","Food price inflation","7009","September","6121","Value","%","4.113278","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23014","Food price inflation","7010","October","6121","Value","%","3.359941","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23014","Food price inflation","7011","November","6121","Value","%","1.684873","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2020","2020","23014","Food price inflation","7012","December","6121","Value","%","1.008699","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23014","Food price inflation","7001","January","6121","Value","%","0.05459","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23014","Food price inflation","7002","February","6121","Value","%","-0.225876","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23014","Food price inflation","7003","March","6121","Value","%","-0.674764","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23014","Food price inflation","7004","April","6121","Value","%","-0.412815","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23014","Food price inflation","7005","May","6121","Value","%","-2.471516","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23014","Food price inflation","7006","June","6121","Value","%","-0.881253","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23014","Food price inflation","7007","July","6121","Value","%","-1.131806","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23014","Food price inflation","7008","August","6121","Value","%","-1.430348","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23014","Food price inflation","7009","September","6121","Value","%","-0.365647","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23014","Food price inflation","7010","October","6121","Value","%","0.332256","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23014","Food price inflation","7011","November","6121","Value","%","1.138019","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2021","2021","23014","Food price inflation","7012","December","6121","Value","%","3.875401","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23014","Food price inflation","7001","January","6121","Value","%","4.646722","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23014","Food price inflation","7002","February","6121","Value","%","6.329802","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23014","Food price inflation","7003","March","6121","Value","%","6.875","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23014","Food price inflation","7004","April","6121","Value","%","9.209696","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23014","Food price inflation","7005","May","6121","Value","%","10.846513","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23014","Food price inflation","7006","June","6121","Value","%","12.510103","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23014","Food price inflation","7007","July","6121","Value","%","13.160267","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23014","Food price inflation","7008","August","6121","Value","%","13.826048","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23014","Food price inflation","7009","September","6121","Value","%","14.43788","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23014","Food price inflation","7010","October","6121","Value","%","17.237984","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23014","Food price inflation","7011","November","6121","Value","%","18.984607","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2022","2022","23014","Food price inflation","7012","December","6121","Value","%","18.609984","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23014","Food price inflation","7001","January","6121","Value","%","19.290928","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23014","Food price inflation","7002","February","6121","Value","%","18.28479","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23014","Food price inflation","7003","March","6121","Value","%","19.018561","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23014","Food price inflation","7004","April","6121","Value","%","15.752125","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23014","Food price inflation","7005","May","6121","Value","%","14.868261","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23014","Food price inflation","7006","June","6121","Value","%","12.364304","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23014","Food price inflation","7007","July","6121","Value","%","11.104031","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23014","Food price inflation","7008","August","6121","Value","%","10.396706","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23014","Food price inflation","7009","September","6121","Value","%","9.151349","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23014","Food price inflation","7010","October","6121","Value","%","7.32117","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23014","Food price inflation","7011","November","6121","Value","%","6.218793","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2023","2023","23014","Food price inflation","7012","December","6121","Value","%","4.588043","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2024","2024","23014","Food price inflation","7001","January","6121","Value","%","3.227109","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2024","2024","23014","Food price inflation","7002","February","6121","Value","%","2.03051","E","Estimated value",""
"CP","Consumer Price Indices","SVN","Slovenia","2024","2024","23014","Food price inflation","7003","March","6121","Value","%","0.974524","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","106.827027","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","107.077588","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","107.230343","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","108.746898","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","108.73371","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","108.396332","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","107.494091","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","107.592997","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","107.678715","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","109.157906","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","108.144671","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","107.751246","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","108.676565","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","108.7447","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","108.780965","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","109.105156","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","109.572211","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","109.564519","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","109.338134","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","109.631555","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","109.570014","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","111.008543","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","111.663519","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","113.085564","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","113.843842","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","114.807624","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","116.191206","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","120.146338","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","121.607945","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","123.752003","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","124.126745","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","124.71029","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","125.299328","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","128.148914","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","128.780812","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","130.823765","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","131.32269","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","133.906329","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","135.329473","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","135.692127","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","136.198745","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","136.53942","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","137.581228","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","137.83069","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","138.499952","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","140.259376","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","140.403339","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","140.367073","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","141.100075","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","141.058315","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","141.148429","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","103.993069","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","103.869955","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","103.471706","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","103.78431","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","103.777886","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","104.256427","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","103.320758","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","103.367862","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","103.523093","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","104.066937","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","104.237156","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","104.458762","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","104.468397","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","103.852826","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","104.860222","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","106.097789","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","106.59774","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","107.105185","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","106.297983","X","Figure from international organizations","base year is 2015"
