id,id_name,name,type,category,perimeter,has_fence,area_sqm,is_over_100_sqm,is_over_1_000_sqm
599,599 - Jardins Des Champs Elysees - Carre  Du Theatre Du Rond-Point,Jardins Des Champs Elysees - Carre  Du Theatre Du Rond-Point,Open Promenades,Garden,,0.0,13058,1,1
600,600 - Decoration Angle Des Rues Des Blancs Manteaux - Archives,Decoration Angle Des Rues Des Blancs Manteaux - Archives,Street Decorations,Decoration,24,0.0,28,0,0
601,601 - Parc Omnisport Suzanne Lenglen,Parc Omnisport Suzanne Lenglen,Open Promenades,Park,5775,1.0,186244,1,1
602,602 - Jardinieres De La Rue De Bazeilles,Jardinieres De La Rue De Bazeilles,Street Decorations,Planter,22,0.0,14,0,0
603,603 - Jardinieres Evq De La Place Cleews Vellay,Jardinieres Evq De La Place Cleews Vellay,Street Decorations,Decoration,,0.0,887,1,0
604,604 - Jardinieres Des Pergolas De La Gare De L Est,Jardinieres Des Pergolas De La Gare De L Est,Street Decorations,Planter,,0.0,91,0,0
605,605 - Jardinieres Evq De La Rue Des Bluets,Jardinieres Evq De La Rue Des Bluets,Street Decorations,Planter,,0.0,53,0,0
606,606 - Jardinieres Evq2 De La Rue Fontaine Au Roi,Jardinieres Evq2 De La Rue Fontaine Au Roi,Street Decorations,Planter,,0.0,28,0,0
607,607 - Jardinieres Evq De La Rue Saint-Maur,Jardinieres Evq De La Rue Saint-Maur,Street Decorations,Decoration,,0.0,297,1,0
608,608 - Jardinieres Vga De La Place De La Porte De Saint-Cloud,Jardinieres Vga De La Place De La Porte De Saint-Cloud,Street Decorations,Planter,,0.0,303,1,0
609,609 - Jardinieres Evq De La Rue Becquerel,Jardinieres Evq De La Rue Becquerel,Street Decorations,Planter,,0.0,107,1,0
610,610 - Jardiniere De La Rue Dumeril,Jardiniere De La Rue Dumeril,Street Decorations,Planter,10,0.0,4,0,0
611,611 - Jardinieres Passage Du Gue,Jardinieres Passage Du Gue,Street Decorations,Planter,,0.0,367,1,0
612,612 - Jardiniere De La Rue Vauvenargues,Jardiniere De La Rue Vauvenargues,Street Decorations,Planter,83,0.0,13,0,0
613,613 - Jardiniere Verticale Du 23 Avenue Rene Fonck,Jardiniere Verticale Du 23 Avenue Rene Fonck,Green Walls,Green Walls,235,0.0,82,0,0
614,614 - 04-52,04-52,Ring Road,Slope,124,0.0,68,0,0
615,615 - Decoration Du Boulevard Saint-Marcel (5Eme),Decoration Du Boulevard Saint-Marcel (5Eme),Street Decorations,Decoration,1199,0.0,835,1,0
616,616 - Jardin Partage Des Thermopyles,Jardin Partage Des Thermopyles,"Temporary, Shared, Educational Spaces",Shared Garden,152,1.0,614,1,0
617,617 - Jardinieres De La Rue De Saussure,Jardinieres De La Rue De Saussure,Street Decorations,Planter,47,0.0,57,0,0
618,618 - Jardiniere Verticale Du Jardin Des Cendriers 3,Jardiniere Verticale Du Jardin Des Cendriers 3,Green Walls,Green Walls,,0.0,12,0,0
619,619 - Jardiniere Verticale De La Rue Tournefort,Jardiniere Verticale De La Rue Tournefort,Green Walls,Green Walls,,0.0,0,0,0
620,620 - Square Louis Xiii,Square Louis Xiii,Open Promenades,Public Garden,437,1.0,12694,1,1
621,621 - Parc Floral De Paris,Parc Floral De Paris,Open Promenades,Park,2995,1.0,255335,1,1
622,622 - Jardin Saint-Lazare,Jardin Saint-Lazare,Open Promenades,Garden,153,1.0,1057,1,1
623,623 - Plate-Bande De La Rue Camille Tahan,Plate-Bande De La Rue Camille Tahan,Street Decorations,Flower Bed,21,0.0,4,0,0
624,624 - Jardinieres De La Rue De Noisy Le Sec,Jardinieres De La Rue De Noisy Le Sec,Street Decorations,Planter,520,0.0,1313,1,1
625,625 - Square Francis Poulenc,Square Francis Poulenc,Decorative Gardens,Public Garden,67,1.0,184,1,0
626,626 - Jardinieres Evq De La Place Serge Poliakoff,Jardinieres Evq De La Place Serge Poliakoff,Street Decorations,Planter,,0.0,83,0,0
627,627 - Jardin De L'Avenue Foch,Jardin De L'Avenue Foch,Open Promenades,Garden,6101,0.0,62716,1,1
628,628 - Square Jacques Bidaut,Square Jacques Bidaut,Open Promenades,Public Garden,85,1.0,354,1,0
629,629 - Square De La Rue Jean Dunand (Zac Baudricourt),Square De La Rue Jean Dunand (Zac Baudricourt),Open Promenades,Public Garden,250,1.0,2855,1,1
630,630 - Square Serge Reggiani,Square Serge Reggiani,Open Promenades,Public Garden,185,1.0,1815,1,1
631,631 - Square De La Place De La Reunion,Square De La Place De La Reunion,Open Promenades,Public Garden,279,1.0,2024,1,1
632,632 - 34-02,34-02,Ring Road,Slope,441,0.0,3341,1,1
633,633 - 35-08,35-08,Ring Road,Slope,74,0.0,132,1,0
634,634 - 16-01,16-01,Ring Road,Slope,464,0.0,1564,1,1
635,635 - Jardin Des Grands Moulins  - Jardin Des Ecoles,Jardin Des Grands Moulins  - Jardin Des Ecoles,Open Promenades,Garden,250,1.0,2120,1,1
636,636 - Square Leopold Achille,Square Leopold Achille,Open Promenades,Public Garden,206,1.0,2233,1,1
637,637 - Square Frederic Lemaitre,Square Frederic Lemaitre,Open Promenades,Public Garden,507,1.0,2225,1,1
638,638 - Square Pierre Joseph Redoute,Square Pierre Joseph Redoute,Open Promenades,Public Garden,191,1.0,1251,1,1
639,639 - Square Du Serment De Koufra,Square Du Serment De Koufra,Open Promenades,Public Garden,666,1.0,27738,1,1
640,640 - Square Jules Durand,Square Jules Durand,Open Promenades,Public Garden,251,1.0,1072,1,1
641,641 - Square Henri Galli,Square Henri Galli,Open Promenades,Public Garden,196,1.0,2007,1,1
642,642 - Jardinieres Verticales De La Rue De L'Aude,Jardinieres Verticales De La Rue De L'Aude,Green Walls,Green Walls,,0.0,7,0,0
643,643 - Square Bela Bartok,Square Bela Bartok,Open Promenades,Public Garden,420,1.0,7030,1,1
644,644 - Jardiniere Verticale Du 49 Rue Lucien Sampaix,Jardiniere Verticale Du 49 Rue Lucien Sampaix,Green Walls,Green Walls,17,0.0,1,0,0
645,645 - Jardiniere De La Rue Julia Bartet,Jardiniere De La Rue Julia Bartet,Street Decorations,Planter,353,0.0,1281,1,1
646,646 - Jardinieres De L'Avenue Du Maine,Jardinieres De L'Avenue Du Maine,Street Decorations,Planter,157,0.0,146,1,0
647,647 - Jardinets De L'Avenue Emile Zola,Jardinets De L'Avenue Emile Zola,Street Decorations,Small Garden,139,0.0,382,1,0
648,648 - Cimetiere De Charonne,Cimetiere De Charonne,Cemeteries,Graveyard,371,1.0,4298,1,1
649,649 - Square Des Epinettes,Square Des Epinettes,Open Promenades,Public Garden,413,1.0,10215,1,1
650,650 - Jardinieres Du Pont Charles De Gaulle,Jardinieres Du Pont Charles De Gaulle,Street Decorations,Planter,436,0.0,1288,1,1
651,651 - Jardiniere Verticale Du 197 Rue Temple,Jardiniere Verticale Du 197 Rue Temple,Green Walls,Green Walls,3,0.0,0,0,0
652,652 - Decoration De La Place De La Porte De Montreuil,Decoration De La Place De La Porte De Montreuil,Street Decorations,Decoration,87,0.0,386,1,0
653,653 - 23-10,23-10,Ring Road,Slope,1363,0.0,6306,1,1
654,654 - 03-00,03-00,Ring Road,Slope,237,0.0,680,1,0
655,655 - Jardin Partage Le Petit Jardin De La Place Des Fetes,Jardin Partage Le Petit Jardin De La Place Des Fetes,"Temporary, Shared, Educational Spaces",Shared Garden,57,1.0,167,1,0
656,656 - Jardinieres Evq De La Rue Mouton Duvernet,Jardinieres Evq De La Rue Mouton Duvernet,Street Decorations,Planter,,0.0,75,0,0
657,657 - Jardinieres Evq De La Rue Labat,Jardinieres Evq De La Rue Labat,Street Decorations,Planter,,0.0,71,0,0
658,658 - 06-02,06-02,Ring Road,Slope,297,0.0,879,1,0
659,659 - Square De L'Abbe Esquerre,Square De L'Abbe Esquerre,Open Promenades,Public Garden,231,1.0,1520,1,1
660,660 - Square De La Place Pasdeloup,Square De La Place Pasdeloup,Open Promenades,Public Garden,108,1.0,530,1,0
661,661 - Square Carole Roussopoulos,Square Carole Roussopoulos,Open Promenades,Public Garden,557,1.0,5075,1,1
662,662 - 09-06,09-06,Ring Road,Slope,354,0.0,2141,1,1
663,663 - Square Jean Moulin,Square Jean Moulin,Open Promenades,Public Garden,213,1.0,2708,1,1
664,664 - Jardinieres Du Stade Nautique G. Vallerey,Jardinieres Du Stade Nautique G. Vallerey,Street Decorations,Planter,201,0.0,360,1,0
665,665 - Cimetiere D'Auteuil,Cimetiere D'Auteuil,Cemeteries,Graveyard,348,1.0,7169,1,1
666,666 - Jardinieres De La Rue Eugenie Eboue,Jardinieres De La Rue Eugenie Eboue,Street Decorations,Planter,460,0.0,588,1,0
667,667 - Jardinieres De La Rue Boris Vian,Jardinieres De La Rue Boris Vian,Street Decorations,Planter,69,0.0,42,0,0
668,668 - Jardin Du Groupe Scolaire Maurice D’Ocagne,Jardin Du Groupe Scolaire Maurice D’Ocagne,Private Gardens,Garden,1513,1.0,27577,1,1
669,669 - Jardinieres De La Rue Louis Vierne,Jardinieres De La Rue Louis Vierne,Street Decorations,Planter,754,0.0,960,1,0
670,670 - Jardinieres Du Parking De La Rue Andre Dubois,Jardinieres Du Parking De La Rue Andre Dubois,Street Decorations,Planter,87,0.0,59,0,0
671,671 - Jardiniere De La Rue Des Marchais,Jardiniere De La Rue Des Marchais,Street Decorations,Planter,61,0.0,62,0,0
672,"672 - Jardiniere Du Boulevard Serurier ""Eglise Sainte-Claire""","Jardiniere Du Boulevard Serurier ""Eglise Sainte-Claire""",Street Decorations,Planter,23,0.0,34,0,0
673,673 - Jardinet Du Regard De Bernage,Jardinet Du Regard De Bernage,Street Decorations,Small Garden,91,0.0,363,1,0
674,674 - 25-00,25-00,Ring Road,Slope,305,0.0,1875,1,1
675,675 - Square Du Docteur J. J. Grancher,Square Du Docteur J. J. Grancher,Open Promenades,Public Garden,223,1.0,3237,1,1
676,676 - 23-19,23-19,Ring Road,Slope,234,0.0,832,1,0
677,677 - Jardinieres De La Rue D Alsace,Jardinieres De La Rue D Alsace,Street Decorations,Planter,45,0.0,42,0,0
678,678 - Jardiniere De La Place Jean Laupretre - Rue De Reuilly,Jardiniere De La Place Jean Laupretre - Rue De Reuilly,Street Decorations,Planter,60,0.0,160,1,0
679,679 - Jardiniere Verticale Du 30 Boulevard Kellermann,Jardiniere Verticale Du 30 Boulevard Kellermann,Green Walls,Green Walls,25,0.0,3,0,0
680,680 - Talus De La Porte Des Lilas,Talus De La Porte Des Lilas,Ring Road,Slope,179,0.0,1064,1,1
681,681 - Jardiniere Verticale De L'Escalier Du 60 Rue De La Justice,Jardiniere Verticale De L'Escalier Du 60 Rue De La Justice,Green Walls,Green Walls,5,0.0,0,0,0
682,682 - Jardin Partage Du Square Des Moines De Tibhirine,Jardin Partage Du Square Des Moines De Tibhirine,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,128,1,0
683,683 - Jardin Partage De La Maison Des Associations Du 12Eme,Jardin Partage De La Maison Des Associations Du 12Eme,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,518,1,0
684,684 - Jardin Partage Du Boulevard De L'Hopital,Jardin Partage Du Boulevard De L'Hopital,"Temporary, Shared, Educational Spaces",Shared Garden,240,1.0,732,1,0
685,685 - Jardin Partage Du Centre Social Annam,Jardin Partage Du Centre Social Annam,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,62,0,0
686,686 - Jardin Partage Du Jardin De Vitaly,Jardin Partage Du Jardin De Vitaly,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,235,1,0
687,687 - Jardin Partage Du Beton Saint Blaise,Jardin Partage Du Beton Saint Blaise,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,116,1,0
688,688 - Jardin Partage Labori Clignancourt,Jardin Partage Labori Clignancourt,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,284,1,0
689,689 - Jardin Partage Du Centre D'Animation Maurice Ravel,Jardin Partage Du Centre D'Animation Maurice Ravel,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,233,1,0
690,690 - Decoration Angle Losserand Vercingetorix,Decoration Angle Losserand Vercingetorix,Street Decorations,Decoration,,0.0,341,1,0
691,691 - Jardinieres De La Rue Didot,Jardinieres De La Rue Didot,Street Decorations,Planter,83,0.0,105,1,0
692,692 - Jardinieres De La Rue Lacharriere,Jardinieres De La Rue Lacharriere,Street Decorations,Planter,,0.0,88,0,0
693,693 - Jardiniere Verticale Du 9 Rue Des Anglais,Jardiniere Verticale Du 9 Rue Des Anglais,Green Walls,Green Walls,,0.0,0,0,0
694,694 - Jardiniere Verticale Du Jardin De L'Impasse Truillot,Jardiniere Verticale Du Jardin De L'Impasse Truillot,Green Walls,Green Walls,,0.0,12,0,0
695,695 - Jardiniere Verticale Du Parc Omnisport Suzanne Lenglen,Jardiniere Verticale Du Parc Omnisport Suzanne Lenglen,Green Walls,Green Walls,,0.0,818,1,0
696,696 - Jardiniere Verticale Du Parc Georges Brassens 3,Jardiniere Verticale Du Parc Georges Brassens 3,Green Walls,Green Walls,,0.0,37,0,0
697,697 - Jardiniere Verticale Du Square Leon Serpollet,Jardiniere Verticale Du Square Leon Serpollet,Green Walls,Green Walls,,0.0,7,0,0
698,698 - Jardiniere Verticale De La Promenade Amalia Rodrigues,Jardiniere Verticale De La Promenade Amalia Rodrigues,Green Walls,Green Walls,,0.0,75,0,0
699,699 - Jardinieres De La Place Victor Et Helene Basch,Jardinieres De La Place Victor Et Helene Basch,Street Decorations,Planter,,0.0,45,0,0
700,700 - Jardiniere Angle Rue Octave Feuillet Et Boulevard Emile Augier,Jardiniere Angle Rue Octave Feuillet Et Boulevard Emile Augier,Street Decorations,Planter,,0.0,35,0,0
701,701 - Decoration Du Cours De Vincennes,Decoration Du Cours De Vincennes,Street Decorations,Decoration,103,0.0,1640,1,1
702,702 - Jardiniere Verticale Du Square Antoine Blondin 3,Jardiniere Verticale Du Square Antoine Blondin 3,Green Walls,Green Walls,,0.0,11,0,0
703,703 - Jardiniere Verticale Du Jardin Des Cendriers 2,Jardiniere Verticale Du Jardin Des Cendriers 2,Green Walls,Green Walls,,0.0,67,0,0
704,704 - Jardinieres De La Rue De La Concertation,Jardinieres De La Rue De La Concertation,Street Decorations,Planter,,0.0,117,1,0
705,705 - Jardinieres Evq De La Rue Du Docteur Paquelin,Jardinieres Evq De La Rue Du Docteur Paquelin,Street Decorations,Planter,,0.0,196,1,0
706,706 - Square Leon Serpollet,Square Leon Serpollet,Open Promenades,Public Garden,551,1.0,12553,1,1
707,707 - Jardiniere Angle Des Rues De La Federation - Suffren,Jardiniere Angle Des Rues De La Federation - Suffren,Street Decorations,Planter,26,0.0,35,0,0
708,708 - Jardiniere Verticale Du Square De L'Aspirant Dunand 2,Jardiniere Verticale Du Square De L'Aspirant Dunand 2,Green Walls,Green Walls,,0.0,18,0,0
709,709 - Jardinieres Evq De La Rue Du Temple (Embellir Vos Quartiers),Jardinieres Evq De La Rue Du Temple (Embellir Vos Quartiers),Street Decorations,Planter,,0.0,153,1,0
710,710 - Jardinieres Rae De La Rue De Moscou,Jardinieres Rae De La Rue De Moscou,Street Decorations,Planter,,0.0,225,1,0
711,711 - Jardinieres Rae De La Rue De La Breche Aux Loups,Jardinieres Rae De La Rue De La Breche Aux Loups,Street Decorations,Planter,,0.0,189,1,0
712,712 - Jardinieres Evq De La Rue Pierre Levee,Jardinieres Evq De La Rue Pierre Levee,Street Decorations,Planter,,0.0,205,1,0
713,713 - Jardinieres De La Rue Flatters,Jardinieres De La Rue Flatters,Street Decorations,Planter,,0.0,85,0,0
714,714 - Jardinieres Evq De La Rue Lhomond,Jardinieres Evq De La Rue Lhomond,Street Decorations,Planter,,0.0,28,0,0
715,715 - Jardinieres De La Rue Gustave Goublier,Jardinieres De La Rue Gustave Goublier,Street Decorations,Planter,,0.0,41,0,0
716,716 - Jardinieres Rae Passage Beslay,Jardinieres Rae Passage Beslay,Street Decorations,Planter,,0.0,51,0,0
717,717 - Jardinieres Evq De La  Rue Pelleport,Jardinieres Evq De La  Rue Pelleport,Street Decorations,Planter,,0.0,259,1,0
718,718 - Jardinieres Evq De La  Rue Evariste Galois,Jardinieres Evq De La  Rue Evariste Galois,Street Decorations,Planter,,0.0,93,0,0
719,719 - Jardinieres Evq De La Rue De Seine,Jardinieres Evq De La Rue De Seine,Street Decorations,Planter,,0.0,63,0,0
720,720 - Jardinieres Rae De La Rue Poissy Et Saint-Victor,Jardinieres Rae De La Rue Poissy Et Saint-Victor,Street Decorations,Planter,,0.0,58,0,0
721,721 - Jardinieres Evq De La Rue Montalembert Et Place Garcia Marquez,Jardinieres Evq De La Rue Montalembert Et Place Garcia Marquez,Street Decorations,Planters,,0.0,59,0,0
722,722 - Jardinieres De La Place Joffre,Jardinieres De La Place Joffre,Street Decorations,Planter,,0.0,1045,1,1
723,723 - Jardinieres Evq De La Rue Crespin Du Gast,Jardinieres Evq De La Rue Crespin Du Gast,Street Decorations,Planter,,0.0,59,0,0
724,724 - Jardinieres Evq De La Rue Guilleminot,Jardinieres Evq De La Rue Guilleminot,Street Decorations,Planter,,0.0,55,0,0
725,725 - Jardinieres Vga De La Place Camille Claudel,Jardinieres Vga De La Place Camille Claudel,Street Decorations,Decoration,,0.0,103,1,0
726,726 - Jardinieres Evq De  La Rue Boulay,Jardinieres Evq De  La Rue Boulay,Street Decorations,Planter,,0.0,80,0,0
727,727 - Jardinieres Evq De La Rue Stephenson,Jardinieres Evq De La Rue Stephenson,Street Decorations,Planter,,0.0,36,0,0
728,728 - Jardinieres Evq De La Rue De La Charbonniere,Jardinieres Evq De La Rue De La Charbonniere,Street Decorations,Planter,,0.0,268,1,0
729,729 - Jardinieres Evq De La Rue Lamarck,Jardinieres Evq De La Rue Lamarck,Street Decorations,Planter,,0.0,132,1,0
730,730 - Jardiniere Verticale Du 61B Rue Du Faubourg Saint-Denis,Jardiniere Verticale Du 61B Rue Du Faubourg Saint-Denis,Green Walls,Green Walls,10,0.0,2,0,0
731,731 - Jardinieres De La Rue Adolphe Mille,Jardinieres De La Rue Adolphe Mille,Street Decorations,Planter,187,0.0,706,1,0
732,732 - Jardin Helen Keller ( Institut National Des Jeunes Aveugles),Jardin Helen Keller ( Institut National Des Jeunes Aveugles),Open Promenades,Garden,,1.0,2222,1,1
733,733 - Jardinieres De La Rue Henri Huchard,Jardinieres De La Rue Henri Huchard,Street Decorations,Planter,144,0.0,239,1,0
734,734 - Cimetiere Parisien De Saint-Ouen,Cimetiere Parisien De Saint-Ouen,Cemeteries,Graveyard,3088,1.0,268970,1,1
735,735 - 04-50,04-50,Ring Road,Slope,219,0.0,975,1,0
736,736 - Jardin Partage 238-240 Boulevard De La Villette,Jardin Partage 238-240 Boulevard De La Villette,"Temporary, Shared, Educational Spaces",Shared Garden,79,1.0,367,1,0
737,737 - Jardin Partage Des Jardins D'Eole,Jardin Partage Des Jardins D'Eole,"Temporary, Shared, Educational Spaces",Shared Garden,144,1.0,567,1,0
738,738 - Jardinieres De La Rue Pierre Rebiere,Jardinieres De La Rue Pierre Rebiere,Street Decorations,Planter,576,0.0,447,1,0
739,739 - Jardiniere De La Rue Ambroise Thomas,Jardiniere De La Rue Ambroise Thomas,Street Decorations,Planter,19,0.0,15,0,0
740,740 - Espace Vert Du Centre Sportif Goutte D'Or,Espace Vert Du Centre Sportif Goutte D'Or,Sports Facilities,Green Space,106,1.0,135,1,0
741,741 - 05-05,05-05,Ring Road,Slope,171,0.0,650,1,0
742,742 - Jardiniere Verticale Du 24 Rue Du Cloitre Saint Merri,Jardiniere Verticale Du 24 Rue Du Cloitre Saint Merri,Green Walls,Green Walls,,0.0,3,0,0
743,743 - Jardinieres De La Placette Crimee,Jardinieres De La Placette Crimee,Street Decorations,Planter,,0.0,165,1,0
744,744 - Jardinet De La Mairie Du Veme,Jardinet De La Mairie Du Veme,Decorative Gardens,Small Garden,83,1.0,88,0,0
745,745 - Jardinieres De La Rue D'Avron,Jardinieres De La Rue D'Avron,Street Decorations,Planter,198,0.0,164,1,0
746,746 - Decoration De La Rue Leon Frot,Decoration De La Rue Leon Frot,Street Decorations,Decoration,73,0.0,53,0,0
747,747 - Pelouse De Reuilly,Pelouse De Reuilly,Open Promenades,Lawn,1765,0.0,102074,1,1
748,748 - Jardiniere De La Rue De Patay,Jardiniere De La Rue De Patay,Street Decorations,Planter,32,0.0,64,0,0
749,749 - Jardinieres De L'Avenue Des Gobelins(13),Jardinieres De L'Avenue Des Gobelins(13),Street Decorations,Planter,761,0.0,783,1,0
750,750 - 28-03,28-03,Ring Road,Slope,667,0.0,6030,1,1
751,751 - 29-00,29-00,Ring Road,Slope,981,0.0,8322,1,1
752,752 - Terrain De Boules Boulevard De Reims,Terrain De Boules Boulevard De Reims,Open Promenades,Boules Field,177,0.0,1041,1,1
753,753 - Jardinieres De La Place Georges Mulot,Jardinieres De La Place Georges Mulot,Street Decorations,Planter,33,0.0,15,0,0
754,754 - Square Roger Coquoin,Square Roger Coquoin,Open Promenades,Public Garden,448,1.0,10913,1,1
755,755 - Plate-Bande Rue Des Amiraux,Plate-Bande Rue Des Amiraux,Decorative Gardens,Flower Bed,38,1.0,33,0,0
756,756 - 35-02,35-02,Ring Road,Slope,28,0.0,39,0,0
757,757 - Square Jules Verne,Square Jules Verne,Open Promenades,Public Garden,271,1.0,2287,1,1
758,758 - Jardin Partage Du Square Jules Verne,Jardin Partage Du Square Jules Verne,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,195,1,0
759,759 - Jardin D'Eole,Jardin D'Eole,Open Promenades,Garden,1112,1.0,39979,1,1
760,760 - Jardinieres De La Porte Maillot,Jardinieres De La Porte Maillot,Street Decorations,Planter,,0.0,637,1,0
761,761 - 12-03,12-03,Ring Road,Slope,343,0.0,832,1,0
